well,depth,zone,sub_zone
7,2301.000000,B,1
7,2301.200000,B,1
7,2301.400000,B,1
7,2301.600000,B,1
7,2301.800000,B,1
7,2302.000000,B,1
7,2302.200000,B,1
7,2302.400000,B,1
7,2302.600000,B,1
7,2302.800000,B,1
7,2303.000000,B,1
7,2303.200000,B,2
7,2303.400000,B,2
7,2303.600000,B,2
7,2303.800000,B,2
7,2304.000000,B,2
7,2304.200000,B,2
7,2304.400000,B,2
7,2304.600000,B,2
7,2304.800000,B,2
7,2305.000000,B,2
7,2305.200000,B,2
7,2305.400000,B,2
7,2305.600000,B,2
7,2305.800000,B,2
7,2306.000000,B,1
7,2306.200000,B,1
7,2306.400000,B,1
7,2306.600000,B,1
7,2306.800000,B,1
7,2307.000000,B,1
7,2307.200000,B,1
7,2307.400000,B,1
7,2307.600000,B,1
7,2307.800000,B,1
7,2308.000000,B,1
7,2308.200000,B,1
7,2308.400000,B,2
7,2308.600000,B,2
7,2308.800000,B,2
7,2309.000000,B,2
7,2309.200000,B,2
7,2309.400000,B,2
7,2309.600000,B,2
7,2309.800000,B,2
7,2310.000000,B,2
7,2310.200000,B,2
7,2310.400000,B,2
7,2310.600000,B,2
7,2310.800000,B,2
7,2311.000000,B,2
7,2311.200000,B,1
7,2311.400000,B,1
7,2311.600000,B,1
7,2311.800000,B,1
7,2312.000000,B,1
7,2312.200000,B,1
7,2312.400000,B,1
7,2312.600000,B,1
7,2312.800000,B,1
7,2313.000000,B,1
7,2313.200000,B,1
7,2313.400000,B,1
7,2313.600000,B,2
7,2313.800000,B,2
7,2314.000000,B,2
7,2314.200000,B,2
7,2314.400000,B,2
7,2314.600000,B,2
7,2314.800000,B,2
7,2315.000000,B,2
7,2315.200000,B,2
7,2315.400000,B,2
7,2315.600000,B,2
7,2315.800000,B,2
7,2316.000000,B,2
7,2316.200000,B,2
7,2316.400000,B,2
7,2316.600000,B,2
7,2316.800000,B,2
7,2317.000000,B,2
